account_id,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly
A-089363,2,0,0,14,12,218.85714285714286,18.142857142857142,43,1507.4285714285713,8557,18089.14285714286,253248,5,8,2,0,0,0,2,577,0.8571428571428571,0.5714285714285714,1,1,19,628,196491,33,30,9,26,3.0,35.0,91.33333333333331,3.6666666666666665,0.0,0.0,605,0,0,0,0,0,44.857142857142854,0.21428571428571427,2.357142857142857,0.052547770700636945,10.478474845777638,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
A-524364,3,0,0,6,6,0.0,31.5,108,1592.0,8557,19104.0,114624,2,6,0,0,0,0,0,0,1.0,1.0,1,0,0,237,72569,24,18,2,99,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,0.0,0,0,0,0,0,0,39.5,0.5,4.0,0.10126582278481013,8.868713872247199,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
A-855a48,14,1,0,8,8,256.5,26.75,60,3797.0,11940,45564.0,364512,0,3,0,1,0,0,0,336,1.0,0.375,1,0,154,448,145908,16,26,7,42,5.0,39.6,122.0,3.6666666666666665,0.0,0.0,375,0,0,0,0,0,56.0,0.625,2.0,0.03571428571428571,9.98470499184182,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
A-756192,19,0,0,10,10,178.5,28.8,68,2140.0,7761,25680.0,256800,2,8,1,0,0,0,0,471,1.0,0.8,1,0,19,617,183585,43,32,3,2,3.0,37.333333333333336,102.33333333333331,4.0,0.0,0.0,569,0,0,0,0,0,61.7,0.3,4.3,0.06969205834683954,10.499535727189974,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False
A-49b828,6,0,0,14,14,313.35714285714283,19.142857142857142,49,2222.0,9751,26664.0,373296,1,13,2,0,0,0,0,600,1.0,0.9285714285714286,1,0,39,687,187183,45,29,10,10,3.0,13.666666666666666,87.66666666666667,3.5,1.0,0.3333333333333333,606,0,0,0,0,0,49.07142857142857,0.21428571428571427,3.2142857142857144,0.06550218340611354,10.262237207326837,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
A-c7ffc2,30,1,0,12,12,311.8333333333333,42.333333333333336,132,3009.3333333333335,6468,36112.0,433344,0,9,3,0,0,0,0,586,1.0,0.75,0,0,4,640,200957,28,30,6,1,2.0,64.0,86.0,3.0,0.0,0.0,704,0,0,0,0,0,53.333333333333336,0.16666666666666666,2.3333333333333335,0.04375,10.38659999473915,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True
A-751c58,15,0,0,11,11,88.36363636363636,28.545454545454547,71,1781.5454545454545,5174,21378.545454545456,235164,2,9,4,0,1,0,0,155,1.0,0.8181818181818182,1,0,10,574,179405,12,31,3,2,5.0,39.6,130.0,4.333333333333333,0.0,0.0,166,0,0,0,0,0,52.18181818181818,0.45454545454545453,1.0909090909090908,0.020905923344947737,10.68527329656931,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False
A-72799b,20,0,1,10,9,245.8,26.5,61,1731.5,3980,20778.0,207780,2,8,2,1,0,0,1,410,0.9,0.8,1,0,71,550,154998,34,31,10,4,2.0,33.5,80.0,4.5,1.0,0.5,414,0,0,0,0,0,55.0,0.2,3.4,0.06181818181818182,10.293379802861732,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
A-812c5b,55,0,1,13,13,115.07692307692308,62.0,130,2298.769230769231,10945,27585.23076923077,358608,4,12,0,0,0,0,0,272,1.0,0.9230769230769231,1,0,4,866,269595,46,33,11,3,4.0,27.0,88.25,4.0,0.0,0.0,310,0,0,0,0,0,66.61538461538461,0.3076923076923077,3.5384615384615383,0.053117782909930716,10.948887509923974,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
A-69b156,7,0,1,9,7,148.88888888888889,11.555555555555555,28,1588.111111111111,5572,19057.333333333332,171516,1,7,0,2,0,2,2,370,0.7777777777777778,0.7777777777777778,0,0,1,360,102483,20,24,2,19,7.0,32.0,100.57142857142856,4.0,0.0,0.0,406,0,0,0,0,0,40.0,0.7777777777777778,2.2222222222222223,0.05555555555555555,9.635531560978858,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
A-075038,17,0,0,14,14,282.85714285714283,31.428571428571427,103,1350.642857142857,5047,16207.714285714286,226908,3,11,1,0,0,0,0,536,1.0,0.7857142857142857,1,0,66,743,198728,31,32,9,10,2.0,43.5,54.0,3.0,0.0,0.0,599,0,0,0,0,0,53.07142857142857,0.14285714285714285,2.2142857142857144,0.04172274562584118,10.61422058245608,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True
A-940b8b,1,0,0,8,8,178.625,24.0,56,1205.0,6368,14460.0,115680,3,6,1,1,0,0,0,274,1.0,0.75,1,1,50,362,121184,32,23,3,64,3.0,41.333333333333336,89.33333333333333,4.0,0.0,0.0,287,0,0,0,0,0,45.25,0.375,4.0,0.08839779005524862,9.536717714336552,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
A-2d1036,69,0,1,13,10,101.53846153846153,69.0,69,4973.307692307692,13731,59679.692307692305,775836,0,10,0,1,0,0,3,181,0.7692307692307693,0.7692307692307693,0,0,15,692,181335,40,31,10,1,5.0,37.8,49.0,4.6,1.0,0.2,200,0,0,0,0,0,53.23076923076923,0.38461538461538464,3.076923076923077,0.057803468208092484,10.67159471479532,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-0f6450,28,1,1,11,11,1.9090909090909092,28.0,28,2163.6363636363635,5572,25963.636363636364,285600,1,8,0,0,0,0,0,4,1.0,0.7272727272727273,1,0,0,539,174670,39,31,8,53,8.0,29.75,81.625,3.8333333333333335,1.0,0.125,4,0,0,0,0,0,49.0,0.7272727272727273,3.5454545454545454,0.07235621521335807,10.109539117806408,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
A-9affe6,7,0,0,11,9,320.8181818181818,19.454545454545453,56,966.9090909090909,1421,11602.90909090909,127632,0,10,2,0,0,0,2,635,0.8181818181818182,0.9090909090909091,1,0,47,473,144853,16,26,3,0,3.0,58.0,76.0,3.0,0.0,0.0,650,0,0,0,0,0,43.0,0.2727272727272727,1.4545454545454546,0.03382663847780127,9.969729177128581,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
A-80eeb6,22,0,0,16,13,259.4375,35.4375,89,4280.5625,17711,51366.75,821868,1,15,4,1,1,0,3,517,0.8125,0.9375,1,0,0,725,221904,43,38,9,8,4.0,40.25,68.25,3.6666666666666665,1.0,0.25,602,0,0,0,0,0,45.3125,0.25,2.6875,0.05931034482758621,10.683726603483178,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
A-d4e0d4,117,0,0,10,9,44.0,117.0,117,13806.0,23283,165672.0,1656720,0,9,1,1,1,1,1,74,0.9,0.9,1,0,17,488,144771,33,30,6,27,4.0,39.25,76.25,4.0,0.0,0.0,74,0,0,0,0,0,48.8,0.4,3.3,0.06762295081967214,10.18823493986166,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
A-c7e58b,3,0,0,7,7,250.85714285714286,10.285714285714286,16,769.1428571428571,1990,9229.714285714286,64608,1,4,0,0,0,0,0,489,1.0,0.5714285714285714,1,1,115,343,105853,18,22,1,42,5.0,30.6,98.4,3.5,0.0,0.0,555,0,0,0,0,0,49.0,0.7142857142857143,2.5714285714285716,0.052478134110787174,9.410173774177183,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
A-016043,4,1,0,11,10,72.81818181818181,20.454545454545453,59,1501.4545454545455,4776,18017.454545454544,198192,2,6,3,0,2,0,1,151,0.9090909090909091,0.5454545454545454,0,0,29,490,132075,21,26,3,0,3.0,30.333333333333332,78.0,4.0,0.0,0.0,153,0,0,0,0,0,44.54545454545455,0.2727272727272727,1.9090909090909092,0.04285714285714286,10.209813461331319,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
A-bbe56f,21,0,0,5,5,315.8,21.2,22,1205.0,4179,14460.0,72300,1,5,1,0,0,0,0,490,1.0,1.0,1,0,77,232,60604,8,13,4,29,4.0,26.25,120.5,4.0,0.0,0.0,684,0,0,0,0,0,46.4,0.8,1.6,0.034482758620689655,8.71768199007751,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False
A-7c5768,3,0,0,9,9,126.0,20.88888888888889,62,376.55555555555554,1178,4518.666666666667,40668,3,8,0,0,0,0,0,301,1.0,0.8888888888888888,1,1,29,461,142276,31,27,4,29,5.0,28.8,96.4,4.0,0.0,0.0,304,0,0,0,0,0,51.22222222222222,0.5555555555555556,3.4444444444444446,0.06724511930585683,9.99265491583877,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True
A-751bd4,10,0,0,2,2,83.5,22.5,35,95.0,190,1140.0,2280,1,2,0,0,0,0,0,104,1.0,1.0,1,1,63,92,32629,0,9,0,13,6.0,23.166666666666668,112.0,4.25,1.0,0.1666666666666666,172,0,0,0,0,0,46.0,3.0,0.0,0.0,7.064351252813969,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False
A-4e0e85,6,0,0,8,8,190.0,29.25,104,568.0,1862,6816.0,54528,4,7,1,0,1,0,0,319,1.0,0.875,1,1,17,288,80419,9,20,2,3,2.0,53.0,119.5,5.0,0.0,0.0,480,0,0,0,0,0,36.0,0.25,1.125,0.03125,9.742199125835855,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-ad3abd,44,0,0,7,4,314.14285714285717,44.0,44,2413.714285714286,8756,28964.571428571428,202752,1,5,0,0,0,0,3,654,0.5714285714285714,0.7142857142857143,1,0,78,296,94866,11,20,1,40,3.0,13.0,70.33333333333333,3.0,0.0,0.0,669,0,0,0,0,0,42.285714285714285,0.42857142857142855,1.5714285714285714,0.037162162162162164,9.195300908572454,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
A-e19ff6,1,0,0,12,12,219.08333333333334,16.833333333333332,43,409.1666666666667,1960,4910.0,58920,4,7,1,0,1,0,0,510,1.0,0.5833333333333334,0,0,69,456,144844,24,26,1,15,3.0,30.666666666666668,115.0,4.666666666666667,0.0,0.0,522,0,0,0,0,0,38.0,0.25,2.0,0.05263157894736842,10.261529028828358,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True
A-7920cc,39,0,0,16,16,232.25,42.5,69,3255.5625,13731,39066.75,625068,2,16,1,0,0,0,0,400,1.0,1.0,1,0,25,601,177512,28,32,4,11,7.0,32.857142857142854,113.42857142857144,4.333333333333333,0.0,0.0,404,0,0,0,0,0,37.5625,0.4375,1.75,0.04658901830282862,10.637778248594492,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
A-5a92e7,4,0,0,19,17,97.05263157894737,16.210526315789473,43,666.8947368421053,2107,8002.736842105263,152052,4,15,0,0,0,0,2,201,0.8947368421052632,0.7894736842105263,1,1,14,885,276337,76,37,8,7,7.0,45.0,86.14285714285714,4.4,0.0,0.0,203,0,0,0,0,0,46.578947368421055,0.3684210526315789,4.0,0.08587570621468926,11.002819316100124,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
A-fdfc91,29,0,0,10,9,270.9,42.7,111,2061.2,9353,24734.4,247344,1,9,1,0,0,0,1,520,0.9,0.9,1,0,108,564,158143,29,32,1,42,5.0,28.8,121.0,3.6666666666666665,0.0,0.0,605,0,0,0,0,0,56.4,0.5,2.9,0.051418439716312055,10.367907760698028,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True
A-1e50e0,19,1,1,5,4,314.8,34.8,98,2659.0,4802,31908.0,159540,1,4,1,0,0,0,1,649,0.8,0.8,1,0,117,194,62650,15,17,2,21,2.0,20.5,143.0,5.0,1.0,0.5,679,0,0,0,0,0,38.8,0.4,3.0,0.07731958762886598,8.676773378315582,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-1e1b80,50,0,0,12,12,265.8333333333333,50.25,53,4053.9166666666665,9950,48647.0,583764,2,10,1,0,1,0,0,447,1.0,0.8333333333333334,1,0,57,682,209315,47,34,2,13,6.0,43.0,67.5,3.2,0.0,0.0,476,0,0,0,0,0,56.833333333333336,0.5,3.9166666666666665,0.0689149560117302,10.412268141001555,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
A-659280,13,1,1,12,12,229.41666666666666,24.083333333333332,62,1787.5,6169,21450.0,257400,2,3,2,0,1,0,0,402,1.0,0.25,0,1,5,613,186122,34,30,6,7,4.0,8.0,123.75,4.333333333333333,0.0,0.0,410,0,0,0,0,0,51.083333333333336,0.3333333333333333,2.8333333333333335,0.05546492659053834,10.576657499679598,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
A-f6b2fb,23,0,0,10,8,140.0,25.7,49,2335.9,9751,28030.8,280308,2,8,1,1,0,0,2,222,0.8,0.8,0,0,43,524,158412,37,29,8,7,5.0,55.0,88.6,4.0,1.0,0.2,252,0,0,0,0,0,52.4,0.5,3.7,0.07061068702290077,10.086542209139276,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
A-cb6cc6,13,1,0,7,7,333.42857142857144,14.857142857142858,25,374.57142857142856,1225,4494.857142857143,31464,2,3,2,0,0,0,0,621,1.0,0.42857142857142855,1,0,91,314,101719,26,21,0,10,3.0,16.333333333333332,131.66666666666666,3.5,0.0,0.0,638,0,0,0,0,0,44.857142857142854,0.42857142857142855,3.7142857142857144,0.08280254777070063,9.197459496187589,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True
A-d62e02,6,0,0,10,10,50.3,15.6,32,2132.4,5373,25588.8,255888,0,8,1,1,1,0,0,119,1.0,0.8,0,0,1,344,126757,23,25,4,9,1.0,36.0,31.0,4.0,0.0,0.0,133,0,0,0,0,0,34.4,0.1,2.3,0.06686046511627906,9.742338629471446,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
A-d535f6,12,1,1,9,9,56.888888888888886,22.0,54,823.8888888888889,2388,9886.666666666666,88980,3,8,1,3,1,3,0,101,1.0,0.8888888888888888,1,1,16,477,146053,29,26,4,6,0.0,36.0,88.29166666666666,4.0,0.0,0.0,119,1,1,1,0,0,53.0,0.0,3.2222222222222223,0.06079664570230608,10.161464369984255,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
A-39868b,9,0,0,5,5,153.6,10.6,17,838.8,1791,10065.6,50328,1,2,1,0,1,0,0,250,1.0,0.4,0,1,33,305,106292,21,22,5,17,6.0,39.0,100.83333333333331,4.25,0.0,0.0,289,0,0,0,0,0,61.0,1.2,4.2,0.06885245901639345,9.277317022799563,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
A-3cc791,6,0,0,8,8,219.0,16.875,36,1065.25,4378,12783.0,102264,2,6,0,0,0,0,0,335,1.0,0.75,1,0,12,447,149032,30,28,5,36,6.0,48.333333333333336,95.83333333333331,4.25,1.0,0.1666666666666666,356,0,0,0,0,0,55.875,0.75,3.75,0.06711409395973154,9.928185259269467,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True
A-337bc1,30,1,0,7,7,240.85714285714286,40.142857142857146,86,2768.4285714285716,6766,33221.142857142855,232548,2,6,2,2,0,0,0,517,1.0,0.8571428571428571,1,1,94,425,141115,34,27,4,26,4.0,32.5,62.75,4.0,1.0,0.25,531,0,0,0,0,0,60.714285714285715,0.5714285714285714,4.857142857142857,0.08,9.718786713587432,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False
A-58b9ff,2,0,0,13,12,120.3076923076923,20.46153846153846,76,1741.6923076923076,15124,20900.30769230769,271704,2,8,1,1,1,0,1,197,0.9230769230769231,0.6153846153846154,1,0,58,667,200727,32,28,7,12,2.0,66.0,79.0,4.0,1.0,0.5,214,0,0,0,0,0,51.30769230769231,0.15384615384615385,2.4615384615384617,0.047976011994003,10.343242405091567,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
A-bf7919,3,0,0,6,5,10.833333333333334,9.833333333333334,15,260.0,735,3120.0,18720,3,4,0,0,0,0,1,24,0.8333333333333334,0.6666666666666666,0,1,0,262,77458,14,23,4,39,2.0,14.5,81.5,5.0,0.0,0.0,34,0,0,0,0,0,43.666666666666664,0.3333333333333333,2.3333333333333335,0.05343511450381679,9.649698956673292,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False
A-1d5444,24,0,1,14,14,185.5,26.428571428571427,41,2211.285714285714,8159,26535.428571428572,371496,2,10,2,0,1,0,0,287,1.0,0.7142857142857143,0,1,35,592,182031,35,28,6,10,2.0,30.0,62.5,4.0,0.0,0.0,348,0,0,0,0,0,42.285714285714285,0.14285714285714285,2.5,0.05912162162162162,10.421167835161805,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False
A-0f3e88,7,0,1,11,10,243.8181818181818,13.909090909090908,24,511.27272727272725,2189,6135.272727272727,67488,1,8,2,0,1,0,1,514,0.9090909090909091,0.7272727272727273,0,0,8,598,176630,28,32,6,2,3.0,48.0,67.0,4.5,0.0,0.0,527,0,0,0,0,0,54.36363636363637,0.2727272727272727,2.5454545454545454,0.046822742474916385,10.71447362902553,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True
A-7641d3,8,1,1,11,11,283.45454545454544,21.545454545454547,76,1096.3636363636363,2989,13156.363636363636,144720,2,8,0,1,0,0,0,629,1.0,0.7272727272727273,1,0,40,519,164755,26,28,4,7,5.0,45.2,124.6,4.333333333333333,2.0,0.4,684,0,0,0,0,0,47.18181818181818,0.45454545454545453,2.3636363636363638,0.05009633911368015,10.140339915690518,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False
A-cd458b,10,1,0,15,14,82.0,23.266666666666666,47,2886.0666666666666,9353,34632.8,519492,0,13,0,1,0,1,1,172,0.9333333333333333,0.8666666666666667,1,0,5,864,266624,45,34,2,0,5.0,38.4,81.2,4.6,0.0,0.0,199,0,0,0,0,0,57.6,0.3333333333333333,3.0,0.052083333333333336,11.124327568421293,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
A-c16b88,23,0,0,9,8,128.44444444444446,27.22222222222222,45,2259.777777777778,8955,27117.333333333332,244056,3,6,2,0,2,0,1,298,0.8888888888888888,0.6666666666666666,0,0,5,457,154959,24,28,6,42,3.0,48.333333333333336,137.66666666666666,3.0,0.0,0.0,395,0,0,0,0,0,50.77777777777778,0.3333333333333333,2.6666666666666665,0.0525164113785558,9.898249623874547,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
A-59f724,3,1,0,12,12,209.16666666666666,20.833333333333332,77,814.4166666666666,4378,9773.0,117276,3,9,2,0,0,0,0,365,1.0,0.75,1,0,23,696,221691,47,33,6,24,4.0,19.25,94.5,4.25,0.0,0.0,424,0,0,0,0,0,58.0,0.3333333333333333,3.9166666666666665,0.06752873563218391,10.714668923882433,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True
A-87aa7b,24,1,0,16,16,130.6875,29.5625,56,1430.0625,4776,17160.75,274572,2,13,4,2,1,0,0,223,1.0,0.8125,1,0,8,742,210545,35,31,6,5,3.0,27.333333333333332,72.66666666666667,4.0,1.0,0.3333333333333333,229,0,0,1,0,0,46.375,0.1875,2.1875,0.04716981132075472,10.627041224247046,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True
A-1e6fc3,1,0,0,4,3,123.75,4.5,11,111.0,245,1332.0,5328,2,4,0,0,0,0,1,274,0.75,1.0,1,0,14,244,85274,19,19,1,88,5.0,23.8,88.6,3.6666666666666665,0.0,0.0,391,0,0,0,0,0,61.0,1.25,4.75,0.0778688524590164,8.711812888470302,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
A-39ddf4,40,0,0,9,8,9.222222222222221,40.44444444444444,44,3981.777777777778,7960,47781.333333333336,430032,0,7,0,0,0,0,1,24,0.8888888888888888,0.7777777777777778,1,0,1,455,139654,36,27,6,16,5.0,23.0,76.2,4.25,0.0,0.0,26,0,0,0,0,0,50.55555555555556,0.5555555555555556,4.0,0.07912087912087912,9.982704035196305,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True
A-34ea2f,8,0,1,12,10,68.83333333333333,23.0,83,1215.25,4179,14583.0,174996,3,8,3,0,3,0,2,117,0.8333333333333334,0.6666666666666666,0,0,6,550,175157,30,29,3,4,8.0,35.25,65.625,3.8,0.0,0.0,138,0,0,0,0,0,45.833333333333336,0.6666666666666666,2.5,0.05454545454545454,10.22353825142113,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False
A-716841,45,0,0,8,8,128.375,59.5,161,3279.25,8955,39351.0,314808,2,8,0,0,0,0,0,232,1.0,1.0,1,0,18,344,111161,13,26,1,11,5.0,29.8,112.8,4.0,0.0,0.0,239,0,0,0,0,0,43.0,0.625,1.625,0.0377906976744186,9.794177794663597,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True
A-558c72,12,0,0,7,6,261.85714285714283,22.714285714285715,77,1310.142857142857,2985,15721.714285714286,110052,0,6,1,0,0,0,1,568,0.8571428571428571,0.8571428571428571,1,0,82,296,83537,16,19,4,17,4.0,64.25,79.25,4.5,1.0,0.25,579,0,0,0,0,0,42.285714285714285,0.5714285714285714,2.2857142857142856,0.05405405405405406,9.276336999229278,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
A-b11cd0,26,1,1,6,4,393.3333333333333,27.666666666666668,36,801.0,1764,9612.0,57672,2,6,0,0,0,0,2,640,0.6666666666666666,1.0,1,0,164,278,85711,16,21,1,10,4.0,38.5,140.75,4.0,0.0,0.0,711,0,0,0,0,0,46.333333333333336,0.6666666666666666,2.6666666666666665,0.05755395683453238,9.267817784340354,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False
A-cc1d8d,5,0,0,13,13,12.692307692307692,17.23076923076923,84,688.2307692307693,1596,8258.76923076923,107364,3,11,1,1,1,1,0,23,1.0,0.8461538461538461,1,0,1,618,204365,48,33,11,16,5.0,30.2,99.2,4.5,0.0,0.0,23,0,0,0,0,0,47.53846153846154,0.38461538461538464,3.6923076923076925,0.07766990291262135,10.594962436583804,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-7f4db3,4,0,0,15,12,301.8,19.933333333333334,79,1751.7333333333333,8955,21020.8,315312,4,13,0,1,0,1,3,661,0.8,0.8666666666666667,1,0,17,844,278000,46,36,6,11,5.0,16.6,91.4,3.25,1.0,0.2,667,0,0,0,0,0,56.266666666666666,0.3333333333333333,3.066666666666667,0.054502369668246446,10.706909358326833,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
A-db5e9e,4,0,0,8,7,21.25,21.5,42,1156.375,3383,13876.5,111012,2,6,0,1,0,1,1,49,0.875,0.75,1,0,3,586,170855,27,29,7,0,2.0,66.0,97.5,5.0,0.0,0.0,52,0,0,0,0,0,73.25,0.25,3.375,0.04607508532423208,10.733346774869092,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
A-cc102e,13,0,0,10,9,99.2,17.0,42,1006.3,2985,12075.6,120756,1,8,1,0,1,0,1,239,0.9,0.8,1,0,8,394,121564,39,26,5,3,4.0,33.25,109.0,4.333333333333333,0.0,0.0,260,0,0,0,0,0,39.4,0.4,3.9,0.09898477157360407,9.763132106370765,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False
A-82d8a6,5,0,0,17,13,10.705882352941176,23.352941176470587,68,1645.0588235294117,13532,19740.70588235294,335592,4,15,5,2,5,2,4,28,0.7647058823529411,0.8823529411764706,1,0,0,661,198538,38,32,9,14,5.0,42.2,112.0,3.5,0.0,0.0,33,0,0,0,0,0,38.88235294117647,0.29411764705882354,2.235294117647059,0.057488653555219364,10.505800437862685,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False
A-dec005,21,0,0,10,9,192.2,25.8,54,3074.4,10746,36892.8,368928,2,7,1,0,1,0,1,441,0.9,0.7,0,0,28,475,145213,44,31,6,4,2.0,59.0,152.0,3.0,0.0,0.0,445,0,0,0,0,0,47.5,0.2,4.4,0.09263157894736843,9.867995862294304,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False
