account_id,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_plan_tier,latest_billing_frequency,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,last_usage_date,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,latest_ticket_date,escalation_ratio,reference_date,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,churn_event_count,latest_churn_date,latest_reason_code,total_refund_amount_usd,reactivation_count
A-0a62f5,FinTech,UK,2024-09-11,partner,Pro,16,0,0,4,4,52.5,19.75,25,1215.25,3184,14583.0,58332,0,4,0,0,0,0,0,106,1.0,1.0,Basic,monthly,1,0,10,244,74890,7,20,2,2024-11-20,41,2.0,33.5,105.0,4.0,0.0,2024-11-26 00:00:00,0.0,2024-12-31,111,0,0,1,0,0,61.0,0.5,1.75,0.0286885245901639,9.27733802531733,5.0,2024-12-27,budget,156.45000000000002,0.0
A-f5641b,EdTech,US,2024-03-30,other,Pro,31,0,0,10,9,102.4,33.1,45,3912.0,8955,46944.0,469440,1,6,1,1,0,0,1,222,0.9,0.6,Enterprise,monthly,1,0,2,438,141649,18,27,4,2024-12-11,20,4.0,47.5,98.0,3.0,1.0,2024-09-14 00:00:00,0.25,2024-12-31,276,0,0,0,0,0,43.8,0.4,1.8,0.0410958904109589,9.736224471195582,2.0,2024-06-17,pricing,0.0,0.0
A-b44e3e,Cybersecurity,UK,2024-02-12,ads,Basic,40,0,0,7,6,198.7142857142857,45.57142857142857,79,6217.285714285715,15721,74607.42857142857,522252,1,6,3,0,0,0,1,307,0.8571428571428571,0.8571428571428571,Enterprise,annual,1,0,4,387,114913,13,20,4,2024-11-29,32,3.0,40.0,75.33333333333333,4.333333333333333,0.0,2024-06-23 00:00:00,0.0,2024-12-31,323,0,0,0,0,0,55.285714285714285,0.4285714285714285,1.8571428571428568,0.0335917312661498,9.813759597206424,1.0,2024-04-14,unknown,0.0,0.0
A-3b37d9,FinTech,US,2023-01-27,event,Enterprise,23,0,0,7,6,379.0,23.714285714285715,28,2776.428571428572,4577,33317.142857142855,233220,2,6,2,0,1,0,1,630,0.8571428571428571,0.8571428571428571,Enterprise,annual,1,0,44,451,128119,21,26,2,2024-12-14,17,5.0,36.0,89.8,4.5,0.0,2024-09-23 00:00:00,0.0,2024-12-31,704,0,0,0,0,0,64.42857142857143,0.7142857142857143,3.0,0.0465631929046563,10.12313165274185,2.0,2024-10-13,budget,0.0,0.0
A-54d94a,Cybersecurity,IN,2023-05-01,event,Basic,27,0,0,11,10,178.9090909090909,34.09090909090909,55,1141.5454545454545,2548,13698.545454545454,150684,1,10,1,1,0,0,1,381,0.9090909090909092,0.9090909090909092,Basic,annual,1,0,10,582,174162,28,30,7,2024-12-30,1,4.0,53.75,82.75,3.5,0.0,2024-07-25 00:00:00,0.0,2024-12-31,610,0,0,0,0,0,52.90909090909091,0.3636363636363636,2.5454545454545454,0.0481099656357388,10.345715471747852,,,,,
A-7f29a7,Cybersecurity,UK,2024-09-18,event,Basic,41,1,0,11,8,39.36363636363637,41.0,41,1714.5454545454545,8159,20574.545454545456,226320,1,7,0,0,0,0,3,96,0.7272727272727273,0.6363636363636364,Pro,monthly,1,0,10,619,177209,38,32,9,2024-12-14,17,1.0,24.0,5.0,4.0,0.0,2024-07-08 00:00:00,0.0,2024-12-31,104,0,0,0,0,0,56.27272727272727,0.0909090909090909,3.4545454545454546,0.061389337641357,10.596553078571558,1.0,2024-10-09,unknown,23.97,0.0
A-089363,FinTech,AU,2023-05-06,event,Basic,2,0,0,14,12,218.8571428571429,18.142857142857142,43,1507.428571428571,8557,18089.14285714286,253248,5,8,2,0,0,0,2,577,0.8571428571428571,0.5714285714285714,Enterprise,annual,1,1,19,628,196491,33,30,9,2024-12-05,26,3.0,35.0,91.33333333333331,3.6666666666666665,0.0,2024-09-06 00:00:00,0.0,2024-12-31,605,0,0,0,0,0,44.85714285714285,0.2142857142857142,2.357142857142857,0.0525477707006369,10.478474845777638,1.0,2023-11-27,pricing,0.0,0.0
A-524364,DevTools,FR,2024-12-31,partner,Enterprise,3,0,0,6,6,0.0,31.5,108,1592.0,8557,19104.0,114624,2,6,0,0,0,0,0,0,1.0,1.0,Pro,monthly,1,0,0,237,72569,24,18,2,2024-09-23,99,3.0,47.66666666666666,75.33333333333333,4.333333333333333,0.0,2024-10-25 00:00:00,0.0,2024-12-31,0,0,0,0,0,0,39.5,0.5,4.0,0.1012658227848101,8.868713872247199,,,,,
A-855a48,EdTech,US,2023-12-22,partner,Pro,14,1,0,8,8,256.5,26.75,60,3797.0,11940,45564.0,364512,0,3,0,1,0,0,0,336,1.0,0.375,Enterprise,annual,1,0,154,448,145908,16,26,7,2024-11-19,42,5.0,39.6,122.0,3.6666666666666665,0.0,2024-07-10 00:00:00,0.0,2024-12-31,375,0,0,0,0,0,56.0,0.625,2.0,0.0357142857142857,9.98470499184182,1.0,2024-08-01,unknown,7.92,0.0
A-756192,FinTech,IN,2023-06-11,other,Basic,19,0,0,10,10,178.5,28.8,68,2140.0,7761,25680.0,256800,2,8,1,0,0,0,0,471,1.0,0.8,Pro,annual,1,0,19,617,183585,43,32,3,2024-12-29,2,3.0,37.333333333333336,102.33333333333331,4.0,0.0,2024-06-16 00:00:00,0.0,2024-12-31,569,0,0,0,0,0,61.7,0.3,4.3,0.0696920583468395,10.499535727189974,,,,,
A-49b828,FinTech,IN,2023-05-05,ads,Pro,6,0,0,14,14,313.35714285714283,19.142857142857142,49,2222.0,9751,26664.0,373296,1,13,2,0,0,0,0,600,1.0,0.9285714285714286,Enterprise,annual,1,0,39,687,187183,45,29,10,2024-12-21,10,3.0,13.666666666666666,87.66666666666667,3.5,1.0,2024-10-04 00:00:00,0.3333333333333333,2024-12-31,606,0,0,0,0,0,49.07142857142857,0.2142857142857142,3.2142857142857144,0.0655021834061135,10.262237207326836,,,,,
A-c7ffc2,Cybersecurity,US,2023-01-27,partner,Pro,30,1,0,12,12,311.8333333333333,42.333333333333336,132,3009.333333333333,6468,36112.0,433344,0,9,3,0,0,0,0,586,1.0,0.75,Basic,monthly,0,0,4,640,200957,28,30,6,2024-12-30,1,2.0,64.0,86.0,3.0,0.0,2024-02-28 00:00:00,0.0,2024-12-31,704,0,0,0,0,0,53.333333333333336,0.1666666666666666,2.333333333333333,0.04375,10.38659999473915,2.0,2023-11-11,budget,174.92,0.0
A-751c58,FinTech,UK,2024-07-18,organic,Basic,15,0,0,11,11,88.36363636363636,28.545454545454547,71,1781.5454545454545,5174,21378.545454545456,235164,2,9,4,0,1,0,0,155,1.0,0.8181818181818182,Basic,annual,1,0,10,574,179405,12,31,3,2024-12-29,2,5.0,39.6,130.0,4.333333333333333,0.0,2024-11-03 00:00:00,0.0,2024-12-31,166,0,0,0,0,0,52.18181818181818,0.4545454545454545,1.0909090909090908,0.0209059233449477,10.68527329656931,3.0,2024-12-16,budget,64.22,1.0
A-72799b,DevTools,FR,2023-11-13,event,Enterprise,20,0,1,10,9,245.8,26.5,61,1731.5,3980,20778.0,207780,2,8,2,1,0,0,1,410,0.9,0.8,Pro,annual,1,0,71,550,154998,34,31,10,2024-12-27,4,2.0,33.5,80.0,4.5,1.0,2024-09-06 00:00:00,0.5,2024-12-31,414,0,0,0,0,0,55.0,0.2,3.4,0.0618181818181818,10.293379802861732,1.0,2024-05-05,pricing,0.0,0.0
A-812c5b,DevTools,CA,2024-02-25,organic,Basic,55,0,1,13,13,115.07692307692308,62.0,130,2298.769230769231,10945,27585.23076923077,358608,4,12,0,0,0,0,0,272,1.0,0.9230769230769232,Pro,monthly,1,0,4,866,269595,46,33,11,2024-12-28,3,4.0,27.0,88.25,4.0,0.0,2024-08-28 00:00:00,0.0,2024-12-31,310,0,0,0,0,0,66.61538461538461,0.3076923076923077,3.5384615384615383,0.0531177829099307,10.948887509923974,1.0,2024-05-11,support,11.83,0.0
A-69b156,EdTech,US,2023-11-21,other,Pro,7,0,1,9,7,148.88888888888889,11.555555555555555,28,1588.111111111111,5572,19057.33333333333,171516,1,7,0,2,0,2,2,370,0.7777777777777778,0.7777777777777778,Basic,monthly,0,0,1,360,102483,20,24,2,2024-12-12,19,7.0,32.0,100.57142857142856,4.0,0.0,2024-09-01 00:00:00,0.0,2024-12-31,406,0,0,0,0,0,40.0,0.7777777777777778,2.2222222222222223,0.0555555555555555,9.635531560978858,,,,,
A-075038,HealthTech,UK,2023-05-12,ads,Basic,17,0,0,14,14,282.85714285714283,31.428571428571427,103,1350.642857142857,5047,16207.714285714286,226908,3,11,1,0,0,0,0,536,1.0,0.7857142857142857,Basic,monthly,1,0,66,743,198728,31,32,9,2024-12-21,10,2.0,43.5,54.0,3.0,0.0,2024-10-15 00:00:00,0.0,2024-12-31,599,0,0,0,0,0,53.07142857142857,0.1428571428571428,2.2142857142857144,0.0417227456258411,10.61422058245608,1.0,2024-09-05,features,6.38,0.0
A-940b8b,HealthTech,DE,2024-03-19,organic,Basic,1,0,0,8,8,178.625,24.0,56,1205.0,6368,14460.0,115680,3,6,1,1,0,0,0,274,1.0,0.75,Enterprise,annual,1,1,50,362,121184,32,23,3,2024-10-28,64,3.0,41.333333333333336,89.33333333333333,4.0,0.0,2024-10-25 00:00:00,0.0,2024-12-31,287,0,0,0,0,0,45.25,0.375,4.0,0.0883977900552486,9.536717714336552,,,,,
A-2d1036,FinTech,US,2024-06-14,ads,Pro,69,0,1,13,10,101.53846153846152,69.0,69,4973.307692307692,13731,59679.69230769231,775836,0,10,0,1,0,0,3,181,0.7692307692307693,0.7692307692307693,Pro,monthly,0,0,15,692,181335,40,31,10,2024-12-30,1,5.0,37.8,49.0,4.6,1.0,2024-11-30 00:00:00,0.2,2024-12-31,200,0,0,0,0,0,53.23076923076923,0.3846153846153846,3.076923076923077,0.0578034682080924,10.67159471479532,2.0,2024-10-28,budget,39.09,1.0
A-0f6450,FinTech,US,2024-12-27,other,Pro,28,1,1,11,11,1.9090909090909087,28.0,28,2163.6363636363635,5572,25963.636363636364,285600,1,8,0,0,0,0,0,4,1.0,0.7272727272727273,Basic,annual,1,0,0,539,174670,39,31,8,2024-11-08,53,8.0,29.75,81.625,3.8333333333333335,1.0,2024-02-27 00:00:00,0.125,2024-12-31,4,0,0,0,0,0,49.0,0.7272727272727273,3.5454545454545454,0.072356215213358,10.109539117806408,2.0,2024-12-30,competitor,0.0,0.0
A-9affe6,Cybersecurity,US,2023-03-22,other,Pro,7,0,0,11,9,320.8181818181818,19.454545454545453,56,966.9090909090908,1421,11602.90909090909,127632,0,10,2,0,0,0,2,635,0.8181818181818182,0.9090909090909092,Pro,monthly,1,0,47,473,144853,16,26,3,2024-12-31,0,3.0,58.0,76.0,3.0,0.0,2024-08-19 00:00:00,0.0,2024-12-31,650,0,0,0,0,0,43.0,0.2727272727272727,1.4545454545454546,0.0338266384778012,9.96972917712858,1.0,2024-01-12,features,83.06,0.0
A-80eeb6,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,0,0,16,13,259.4375,35.4375,89,4280.5625,17711,51366.75,821868,1,15,4,1,1,0,3,517,0.8125,0.9375,Enterprise,annual,1,0,0,725,221904,43,38,9,2024-12-23,8,4.0,40.25,68.25,3.6666666666666665,1.0,2023-08-02 00:00:00,0.25,2024-12-31,602,0,0,0,0,0,45.3125,0.25,2.6875,0.0593103448275862,10.683726603483178,2.0,2024-02-09,budget,0.0,0.0
A-d4e0d4,FinTech,US,2024-10-18,other,Basic,117,0,0,10,9,44.0,117.0,117,13806.0,23283,165672.0,1656720,0,9,1,1,1,1,1,74,0.9,0.9,Enterprise,annual,1,0,17,488,144771,33,30,6,2024-12-04,27,4.0,39.25,76.25,4.0,0.0,2024-08-18 00:00:00,0.0,2024-12-31,74,0,0,0,0,0,48.8,0.4,3.3,0.0676229508196721,10.18823493986166,,,,,
A-c7e58b,HealthTech,IN,2023-06-25,other,Pro,3,0,0,7,7,250.8571428571429,10.285714285714286,16,769.1428571428571,1990,9229.714285714286,64608,1,4,0,0,0,0,0,489,1.0,0.5714285714285714,Pro,monthly,1,1,115,343,105853,18,22,1,2024-11-19,42,5.0,30.6,98.4,3.5,0.0,2024-12-16 00:00:00,0.0,2024-12-31,555,0,0,0,0,0,49.0,0.7142857142857143,2.571428571428572,0.0524781341107871,9.410173774177183,,,,,
A-016043,EdTech,CA,2024-07-31,organic,Basic,4,1,0,11,10,72.81818181818181,20.454545454545453,59,1501.4545454545455,4776,18017.454545454544,198192,2,6,3,0,2,0,1,151,0.9090909090909092,0.5454545454545454,Basic,monthly,0,0,29,490,132075,21,26,3,2024-12-31,0,3.0,30.33333333333333,78.0,4.0,0.0,2024-12-11 00:00:00,0.0,2024-12-31,153,0,0,0,0,0,44.54545454545455,0.2727272727272727,1.9090909090909087,0.0428571428571428,10.20981346133132,1.0,2024-08-11,competitor,84.75,0.0
A-bbe56f,HealthTech,US,2023-02-16,ads,Enterprise,21,0,0,5,5,315.8,21.2,22,1205.0,4179,14460.0,72300,1,5,1,0,0,0,0,490,1.0,1.0,Basic,annual,1,0,77,232,60604,8,13,4,2024-12-02,29,4.0,26.25,120.5,4.0,0.0,2024-11-30 00:00:00,0.0,2024-12-31,684,0,0,0,0,0,46.4,0.8,1.6,0.0344827586206896,8.71768199007751,,,,,
A-7c5768,HealthTech,UK,2024-03-02,event,Enterprise,3,0,0,9,9,126.0,20.88888888888889,62,376.55555555555554,1178,4518.666666666667,40668,3,8,0,0,0,0,0,301,1.0,0.8888888888888888,Enterprise,monthly,1,1,29,461,142276,31,27,4,2024-12-02,29,5.0,28.8,96.4,4.0,0.0,2024-11-21 00:00:00,0.0,2024-12-31,304,0,0,0,0,0,51.22222222222222,0.5555555555555556,3.4444444444444446,0.0672451193058568,9.99265491583877,,,,,
A-751bd4,Cybersecurity,UK,2024-07-12,partner,Pro,10,0,0,2,2,83.5,22.5,35,95.0,190,1140.0,2280,1,2,0,0,0,0,0,104,1.0,1.0,Pro,annual,1,1,63,92,32629,0,9,0,2024-12-18,13,6.0,23.166666666666668,112.0,4.25,1.0,2024-11-13 00:00:00,0.1666666666666666,2024-12-31,172,0,0,0,0,0,46.0,3.0,0.0,0.0,7.064351252813969,1.0,2024-09-22,budget,0.0,0.0
A-4e0e85,DevTools,US,2023-09-08,organic,Enterprise,6,0,0,8,8,190.0,29.25,104,568.0,1862,6816.0,54528,4,7,1,0,1,0,0,319,1.0,0.875,Enterprise,annual,1,1,17,288,80419,9,20,2,2024-12-28,3,2.0,53.0,119.5,5.0,0.0,2024-09-30 00:00:00,0.0,2024-12-31,480,0,0,0,0,0,36.0,0.25,1.125,0.03125,9.742199125835857,2.0,2024-03-14,competitor,0.0,0.0
A-ad3abd,FinTech,US,2023-03-03,event,Pro,44,0,0,7,4,314.1428571428572,44.0,44,2413.714285714286,8756,28964.571428571428,202752,1,5,0,0,0,0,3,654,0.5714285714285714,0.7142857142857143,Pro,monthly,1,0,78,296,94866,11,20,1,2024-11-21,40,3.0,13.0,70.33333333333333,3.0,0.0,2024-11-03 00:00:00,0.0,2024-12-31,669,0,0,0,0,0,42.285714285714285,0.4285714285714285,1.5714285714285714,0.0371621621621621,9.195300908572454,1.0,2023-07-12,competitor,0.0,0.0
A-e19ff6,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,0,0,12,12,219.08333333333331,16.833333333333332,43,409.1666666666667,1960,4910.0,58920,4,7,1,0,1,0,0,510,1.0,0.5833333333333334,Pro,monthly,0,0,69,456,144844,24,26,1,2024-12-16,15,3.0,30.666666666666668,115.0,4.666666666666667,0.0,2024-01-09 00:00:00,0.0,2024-12-31,522,0,0,0,0,0,38.0,0.25,2.0,0.0526315789473684,10.261529028828358,3.0,2024-06-27,competitor,0.0,0.0
A-7920cc,Cybersecurity,FR,2023-11-23,ads,Pro,39,0,0,16,16,232.25,42.5,69,3255.5625,13731,39066.75,625068,2,16,1,0,0,0,0,400,1.0,1.0,Enterprise,annual,1,0,25,601,177512,28,32,4,2024-12-20,11,7.0,32.857142857142854,113.42857142857144,4.333333333333333,0.0,2024-10-21 00:00:00,0.0,2024-12-31,404,0,0,0,0,0,37.5625,0.4375,1.75,0.0465890183028286,10.637778248594492,,,,,
A-5a92e7,HealthTech,US,2024-06-11,ads,Pro,4,0,0,19,17,97.05263157894736,16.210526315789473,43,666.8947368421053,2107,8002.736842105263,152052,4,15,0,0,0,0,2,201,0.8947368421052632,0.7894736842105263,Pro,monthly,1,1,14,885,276337,76,37,8,2024-12-24,7,7.0,45.0,86.14285714285714,4.4,0.0,2024-10-10 00:00:00,0.0,2024-12-31,203,0,0,0,0,0,46.578947368421055,0.3684210526315789,4.0,0.0858757062146892,11.002819316100124,2.0,2024-11-11,features,0.0,0.0
A-fdfc91,Cybersecurity,US,2023-05-06,ads,Basic,29,0,0,10,9,270.9,42.7,111,2061.2,9353,24734.4,247344,1,9,1,0,0,0,1,520,0.9,0.9,Basic,monthly,1,0,108,564,158143,29,32,1,2024-11-19,42,5.0,28.8,121.0,3.6666666666666665,0.0,2024-11-17 00:00:00,0.0,2024-12-31,605,0,0,0,0,0,56.4,0.5,2.9,0.051418439716312,10.367907760698028,,,,,
A-1e50e0,Cybersecurity,DE,2023-02-21,other,Pro,19,1,1,5,4,314.8,34.8,98,2659.0,4802,31908.0,159540,1,4,1,0,0,0,1,649,0.8,0.8,Enterprise,annual,1,0,117,194,62650,15,17,2,2024-12-10,21,2.0,20.5,143.0,5.0,1.0,2024-10-29 00:00:00,0.5,2024-12-31,679,0,0,0,0,0,38.8,0.4,3.0,0.0773195876288659,8.676773378315582,2.0,2024-04-26,pricing,54.94,0.0
A-1e1b80,FinTech,CA,2023-09-12,other,Enterprise,50,0,0,12,12,265.8333333333333,50.25,53,4053.9166666666665,9950,48647.0,583764,2,10,1,0,1,0,0,447,1.0,0.8333333333333334,Basic,annual,1,0,57,682,209315,47,34,2,2024-12-18,13,6.0,43.0,67.5,3.2,0.0,2024-08-23 00:00:00,0.0,2024-12-31,476,0,0,0,0,0,56.833333333333336,0.5,3.9166666666666665,0.0689149560117302,10.412268141001556,3.0,2024-11-13,competitor,0.0,0.0
A-659280,FinTech,IN,2023-11-17,event,Enterprise,13,1,1,12,12,229.41666666666663,24.08333333333333,62,1787.5,6169,21450.0,257400,2,3,2,0,1,0,0,402,1.0,0.25,Basic,annual,0,1,5,613,186122,34,30,6,2024-12-24,7,4.0,8.0,123.75,4.333333333333333,0.0,2024-08-25 00:00:00,0.0,2024-12-31,410,0,0,0,0,0,51.083333333333336,0.3333333333333333,2.833333333333333,0.0554649265905383,10.576657499679598,2.0,2024-11-22,features,27.75,0.0
A-f6b2fb,DevTools,AU,2024-04-23,event,Basic,23,0,0,10,8,140.0,25.7,49,2335.9,9751,28030.8,280308,2,8,1,1,0,0,2,222,0.8,0.8,Basic,monthly,0,0,43,524,158412,37,29,8,2024-12-24,7,5.0,55.0,88.6,4.0,1.0,2024-01-19 00:00:00,0.2,2024-12-31,252,0,0,0,0,0,52.4,0.5,3.7,0.0706106870229007,10.086542209139276,1.0,2024-07-11,support,0.0,0.0
A-cb6cc6,DevTools,US,2023-04-03,ads,Basic,13,1,0,7,7,333.42857142857144,14.857142857142858,25,374.57142857142856,1225,4494.857142857143,31464,2,3,2,0,0,0,0,621,1.0,0.4285714285714285,Pro,monthly,1,0,91,314,101719,26,21,0,2024-12-21,10,3.0,16.333333333333332,131.66666666666666,3.5,0.0,2024-11-25 00:00:00,0.0,2024-12-31,638,0,0,0,0,0,44.85714285714285,0.4285714285714285,3.7142857142857135,0.0828025477707006,9.197459496187587,,,,,
A-d62e02,Cybersecurity,US,2024-08-20,partner,Pro,6,0,0,10,10,50.3,15.6,32,2132.4,5373,25588.8,255888,0,8,1,1,1,0,0,119,1.0,0.8,Enterprise,monthly,0,0,1,344,126757,23,25,4,2024-12-22,9,1.0,36.0,31.0,4.0,0.0,2024-05-04 00:00:00,0.0,2024-12-31,133,0,0,0,0,0,34.4,0.1,2.3,0.066860465116279,9.742338629471446,,,,,
A-d535f6,DevTools,US,2024-09-03,organic,Basic,12,1,1,9,9,56.888888888888886,22.0,54,823.8888888888889,2388,9886.666666666666,88980,3,8,1,3,1,3,0,101,1.0,0.8888888888888888,Enterprise,monthly,1,1,16,477,146053,29,26,4,2024-12-25,6,0.0,36.0,88.29166666666666,4.0,0.0,0,0.0,2024-12-31,119,1,1,1,0,0,53.0,0.0,3.2222222222222223,0.060796645702306,10.161464369984255,2.0,2024-11-26,unknown,0.0,0.0
A-39868b,FinTech,AU,2024-03-17,partner,Pro,9,0,0,5,5,153.6,10.6,17,838.8,1791,10065.6,50328,1,2,1,0,1,0,0,250,1.0,0.4,Basic,annual,0,1,33,305,106292,21,22,5,2024-12-14,17,6.0,39.0,100.83333333333331,4.25,0.0,2024-03-26 00:00:00,0.0,2024-12-31,289,0,0,0,0,0,61.0,1.2,4.2,0.0688524590163934,9.277317022799563,2.0,2024-05-24,unknown,0.0,1.0
A-3cc791,EdTech,US,2024-01-10,other,Enterprise,6,0,0,8,8,219.0,16.875,36,1065.25,4378,12783.0,102264,2,6,0,0,0,0,0,335,1.0,0.75,Pro,monthly,1,0,12,447,149032,30,28,5,2024-11-25,36,6.0,48.333333333333336,95.83333333333331,4.25,1.0,2024-12-09 00:00:00,0.1666666666666666,2024-12-31,356,0,0,0,0,0,55.875,0.75,3.75,0.0671140939597315,9.928185259269467,1.0,2024-10-09,features,0.0,1.0
A-337bc1,Cybersecurity,US,2023-07-19,organic,Pro,30,1,0,7,7,240.8571428571429,40.142857142857146,86,2768.428571428572,6766,33221.142857142855,232548,2,6,2,2,0,0,0,517,1.0,0.8571428571428571,Pro,annual,1,1,94,425,141115,34,27,4,2024-12-05,26,4.0,32.5,62.75,4.0,1.0,2024-12-01 00:00:00,0.25,2024-12-31,531,0,0,0,0,0,60.71428571428572,0.5714285714285714,4.857142857142857,0.08,9.718786713587432,2.0,2023-12-16,unknown,0.0,0.0
A-58b9ff,DevTools,IN,2024-05-31,partner,Enterprise,2,0,0,13,12,120.3076923076923,20.46153846153846,76,1741.6923076923076,15124,20900.30769230769,271704,2,8,1,1,1,0,1,197,0.9230769230769232,0.6153846153846154,Pro,monthly,1,0,58,667,200727,32,28,7,2024-12-19,12,2.0,66.0,79.0,4.0,1.0,2023-11-30 00:00:00,0.5,2024-12-31,214,0,0,0,0,0,51.30769230769231,0.1538461538461538,2.4615384615384617,0.047976011994003,10.343242405091567,1.0,2024-10-10,pricing,0.0,0.0
A-bf7919,HealthTech,US,2024-11-27,organic,Pro,3,0,0,6,5,10.833333333333334,9.833333333333334,15,260.0,735,3120.0,18720,3,4,0,0,0,0,1,24,0.8333333333333334,0.6666666666666666,Enterprise,annual,0,1,0,262,77458,14,23,4,2024-11-22,39,2.0,14.5,81.5,5.0,0.0,2024-10-29 00:00:00,0.0,2024-12-31,34,0,0,0,0,0,43.66666666666666,0.3333333333333333,2.333333333333333,0.0534351145038167,9.649698956673292,2.0,2024-12-17,features,0.0,0.0
A-1d5444,Cybersecurity,US,2024-01-18,partner,Basic,24,0,1,14,14,185.5,26.428571428571427,41,2211.285714285714,8159,26535.42857142857,371496,2,10,2,0,1,0,0,287,1.0,0.7142857142857143,Basic,annual,0,1,35,592,182031,35,28,6,2024-12-21,10,2.0,30.0,62.5,4.0,0.0,2024-12-11 00:00:00,0.0,2024-12-31,348,0,0,0,0,0,42.285714285714285,0.1428571428571428,2.5,0.0591216216216216,10.421167835161803,1.0,2024-06-01,support,0.0,0.0
A-0f3e88,HealthTech,US,2023-07-23,other,Basic,7,0,1,11,10,243.8181818181818,13.909090909090908,24,511.27272727272725,2189,6135.272727272727,67488,1,8,2,0,1,0,1,514,0.9090909090909092,0.7272727272727273,Pro,monthly,0,0,8,598,176630,28,32,6,2024-12-29,2,3.0,48.0,67.0,4.5,0.0,2024-10-17 00:00:00,0.0,2024-12-31,527,0,0,0,0,0,54.36363636363637,0.2727272727272727,2.5454545454545454,0.0468227424749163,10.71447362902553,1.0,2024-08-11,budget,0.0,0.0
A-7641d3,EdTech,US,2023-02-16,partner,Pro,8,1,1,11,11,283.45454545454544,21.545454545454547,76,1096.3636363636365,2989,13156.363636363636,144720,2,8,0,1,0,0,0,629,1.0,0.7272727272727273,Basic,annual,1,0,40,519,164755,26,28,4,2024-12-24,7,5.0,45.2,124.6,4.333333333333333,2.0,2024-12-14 00:00:00,0.4,2024-12-31,684,0,0,0,0,0,47.18181818181818,0.4545454545454545,2.363636363636364,0.0500963391136801,10.140339915690518,2.0,2024-06-07,support,131.39999999999998,0.0
A-cd458b,DevTools,US,2024-06-15,other,Basic,10,1,0,15,14,82.0,23.266666666666666,47,2886.0666666666666,9353,34632.8,519492,0,13,0,1,0,1,1,172,0.9333333333333332,0.8666666666666667,Enterprise,monthly,1,0,5,864,266624,45,34,2,2024-12-31,0,5.0,38.4,81.2,4.6,0.0,2024-12-02 00:00:00,0.0,2024-12-31,199,0,0,0,0,0,57.6,0.3333333333333333,3.0,0.0520833333333333,11.124327568421291,1.0,2024-11-07,budget,0.0,0.0
A-c16b88,HealthTech,US,2023-12-02,event,Enterprise,23,0,0,9,8,128.44444444444446,27.22222222222222,45,2259.777777777778,8955,27117.33333333333,244056,3,6,2,0,2,0,1,298,0.8888888888888888,0.6666666666666666,Enterprise,annual,0,0,5,457,154959,24,28,6,2024-11-19,42,3.0,48.333333333333336,137.66666666666666,3.0,0.0,2024-04-09 00:00:00,0.0,2024-12-31,395,0,0,0,0,0,50.77777777777778,0.3333333333333333,2.6666666666666665,0.0525164113785558,9.898249623874548,1.0,2024-06-01,competitor,0.0,0.0
A-59f724,HealthTech,US,2023-11-03,other,Enterprise,3,1,0,12,12,209.16666666666663,20.83333333333333,77,814.4166666666666,4378,9773.0,117276,3,9,2,0,0,0,0,365,1.0,0.75,Basic,monthly,1,0,23,696,221691,47,33,6,2024-12-07,24,4.0,19.25,94.5,4.25,0.0,2024-12-15 00:00:00,0.0,2024-12-31,424,0,0,0,0,0,58.0,0.3333333333333333,3.9166666666666665,0.0675287356321839,10.714668923882432,,,,,
A-87aa7b,HealthTech,US,2024-05-16,organic,Pro,24,1,0,16,16,130.6875,29.5625,56,1430.0625,4776,17160.75,274572,2,13,4,2,1,0,0,223,1.0,0.8125,Pro,monthly,1,0,8,742,210545,35,31,6,2024-12-26,5,3.0,27.33333333333333,72.66666666666667,4.0,1.0,2024-12-29 00:00:00,0.3333333333333333,2024-12-31,229,0,0,1,0,0,46.375,0.1875,2.1875,0.0471698113207547,10.627041224247046,3.0,2024-12-26,budget,136.0,0.0
A-1e6fc3,EdTech,FR,2023-12-06,other,Pro,1,0,0,4,3,123.75,4.5,11,111.0,245,1332.0,5328,2,4,0,0,0,0,1,274,0.75,1.0,Enterprise,annual,1,0,14,244,85274,19,19,1,2024-10-04,88,5.0,23.8,88.6,3.6666666666666665,0.0,2024-03-08 00:00:00,0.0,2024-12-31,391,0,0,0,0,0,61.0,1.25,4.75,0.0778688524590164,8.711812888470302,1.0,2024-03-20,pricing,0.0,0.0
